Date/Time,CORE_BOTTOM SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_MID SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_TOP SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),DATACENTER_EXTRAWATERHEATC:Heating Coil Heating Rate [W](Hourly),CORE_BOTTOM VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_MID VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_TOP VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CAV_BAS_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_BOT WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_MID WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_TOP WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),CAV_BAS_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_BOT WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_MID WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_TOP WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BASEMENT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BOT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER MID:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER TOP:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly),DATACENTER_EXTRAELECHEATC:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly) 
 02/08  22:00:00,1820230.3856960172,18202303.856960175,1820230.3856960172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.176823621289,6723.92707474404,0.0,608.8148906319422,1707.122896678173,1512.1679007815604,1329.4078192851856,1094.2093529282839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6535218155063939,3543.9946866725765,29047.28337013058,2576.319619568058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  23:00:00,1159832.0263214785,11598320.263214786,1159832.0263214785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110971651314088,3535.0878952938589,28648.935529347928,2511.5758080308758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  24:00:00,1177264.9617970323,11772649.617970322,1177264.9617970323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.3190816460448,28912.54260687764,2480.005701644147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.440780753258546,3637.3072484059937,29067.62517334337,2444.5896580094056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.9491701195736,3646.531076715926,29006.229788471286,2392.1352578896028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.3005394663306,3644.3403868333095,28842.64880201197,2331.1185031937045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.9877320294469,3636.8460861889805,28605.26005897128,2264.4553897797638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.092634315669,3626.5408737232526,28319.644842060083,2194.2279451571018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.911497029416,1972.483258380519,2399.882110495531,1413.1991449456535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.940863660039,3604.745216901003,28125.483790214475,2136.636159184233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  07:00:00,1648025.9297938089,16480259.29793809,1648025.9297938089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19774.202538528767,18157.11692067972,18104.149365071633,13497.683681787474,4910.609897655898,3763.473718651671,4882.060009024924,3150.094653201531,0.0,0.0,0.0,0.0,0.0,0.0,0.44985068955666276,0.0,1640.7142196295254,3529.233478590671,27872.252285115475,2104.642049830489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  08:00:00,4473213.238011767,44732132.38011767,4473213.238011767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13517.793998387562,7155.671680716354,10588.310564959418,10196.085164917708,3747.914986247591,2191.698409358813,3447.447370290704,2400.5148436744136,0.0,258.3180163680499,24235.737110021713,6511.871367326358,0.0,0.0,0.0,0.0,1344.9881209691785,3479.744711789444,27683.582181374197,2142.943137373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  09:00:00,8240129.648969045,82401296.48969044,8240129.648969045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.9936246691507,33.27422429434288,293.42471463413798,738.9120213265566,0.0,0.0,1143.06617658006,2700.3080008386366,0.0,0.0,0.0,0.0,542.2348666604459,3568.012004771461,28796.338315728677,2304.4595696499679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  10:00:00,8736243.70625936,87362437.06259363,8736243.70625936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.10054825439935,0.0,0.0,282.18772668939456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.349908736136,30294.10829437722,2517.3037824115547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  11:00:00,8961944.85671829,89619448.56718289,8961944.85671829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831002677458178,3748.7080360604838,31309.718901982338,2695.8728854789926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  12:00:00,10807483.057642622,108074830.57642624,10807483.057642622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.3922967409059,32072.12317479873,2855.7596680719127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  13:00:00,13100495.369485723,131004953.69485724,13100495.369485723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378304131886683,3810.1488480999457,32530.29021023518,2967.2769272665079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  14:00:00,12409313.367492389,124093133.6749239,12409313.367492389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827.569654449049,32919.79657898576,3044.763200229845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  15:00:00,7816418.498237025,78164184.98237026,7816418.498237025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.043268127627785,0.0,0.0,0.0,3860.6120261561006,33688.205203629426,3174.1577256745547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  16:00:00,7587605.282826207,75876052.82826208,7587605.282826207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223.45294133997,11246.39464995393,625.7681503159728,0.0,3890.20207374271,34506.60864678681,3301.6090309317335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  17:00:00,10113309.54790572,101133095.4790572,10113309.54790572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.3668096793044,4808.108245983306,246.21478090730876,7.459202447137798,3928.779930230416,35468.399560817714,3425.211668908236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  18:00:00,5967030.298011549,59670302.980115499,5967030.298011549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.137710532563039,3903.0249077753539,35323.32358994782,3404.405132114176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  19:00:00,4828406.189470174,48284061.894701737,4828406.189470174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.20892078121086,110.0695725042965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05823291340756,3765.9603959925968,33252.58700512542,3141.639018156229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  20:00:00,3441708.2501994839,34417082.50199483,3441708.2501994839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.7438207528363,603.2005856274418,0.0,96.38743484251916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.995852602293,31589.466855094845,2916.732286520848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  21:00:00,3904664.082298814,39046640.82298813,3904664.082298814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.48829986633,0.0,0.0,1280.8132400173748,977.5459591000168,0.0,575.139415776017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.0400249019819,30461.900508538256,2759.739055229505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  22:00:00,1820606.60775729,18206066.0775729,1820606.60775729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.3854405602937,2987.497982355723,0.0,0.0,1582.702925957782,1215.3062366210534,219.77204989449107,886.0448630752603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.711226444478,29652.23631707451,2655.1103781301096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  23:00:00,1159992.7449895489,11599927.44989549,1159992.7449895489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.042301776181,29156.723579037553,2576.7385364585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  24:00:00,1177161.3784241493,11771613.784241492,1177161.3784241493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605.018695691119,29327.75655076746,2536.816502238787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.1493791117079,29411.627772556396,2497.795258089191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.337745256683015,3653.026875396192,29300.994749162983,2447.831366778334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61068281982358,3651.840791287294,29121.145028808212,2394.370268869668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.52408532428316,3644.685396588238,28893.715733005753,2334.5236322340049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.7192488072361,3636.5811065538907,28664.47120739135,2271.4348546307894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.4573170117008,1119.207468970756,1039.258205179279,707.6670637580597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.5579654144775,3620.830012482041,28585.944939295732,2222.2486000528767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  07:00:00,1647858.007406972,16478580.074069728,1647858.007406972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13706.18776819935,12911.426800586276,7225.11443352388,8363.430079832318,4351.836153523335,3195.828559319499,3793.9581862144716,2706.9840638982129,0.0,0.0,0.0,0.0,0.0,0.0,0.27645381409274669,0.0,1296.910991223163,3551.655450093955,28413.132634892972,2191.2868946192268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  08:00:00,4472757.448676067,44727574.48676069,4472757.448676067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10182.288356199848,10318.629783434042,6098.724171704233,6899.527428899176,3241.130769168169,2426.5757192082285,2846.183381965396,2013.6047114776923,0.0,15.877851328297814,25932.28285153036,6446.183889446304,0.0,0.0,0.0,0.0,1182.4016793689823,3505.7971538204526,28141.440417250105,2225.0978257001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  09:00:00,8239290.037034863,82392900.37034862,8239290.037034863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.7887849397062,1004.0827882573866,791.346339290816,607.8370083247806,0.0,0.0,7614.939596891905,5390.926776598873,0.0,0.0,0.0,0.0,760.0371172114228,3585.959597918916,29142.69243380205,2370.7197317115649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  10:00:00,8735385.560117193,87353855.60117194,8735385.560117193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.5212821762698,420.7678206859229,199.31510225557927,321.93704895078937,0.0,0.0,0.0,3862.49055231995,0.0,0.0,0.0,0.0,258.5756347265958,3681.1393701069066,30462.51632897332,2550.2805615974796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  11:00:00,8961322.20481598,89613222.0481598,8961322.20481598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85941332245274,0.0,0.0,0.0,1800.296759948832,0.0,0.0,0.0,0.0,0.0,3741.063121773341,31336.99956114077,2694.541319628759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  12:00:00,10806280.831535057,108062808.31535059,10806280.831535057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.994602933821258,0.0,0.0,0.0,0.0,0.0,3785.58459673465,32093.920570395345,2849.4334398240814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  13:00:00,13099183.139022638,130991831.39022637,13099183.139022638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.1634520169479,32542.756671056955,2978.6623185095138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  14:00:00,12407945.813162219,124079458.13162218,12407945.813162219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.166148473006,32920.747085503,3081.1215736540386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  15:00:00,7815593.232815525,78155932.32815522,7815593.232815525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.1993219716266,18497.04672839682,1230.1005734245735,0.0,3878.994271875387,34099.23076399243,3263.615487781463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  16:00:00,7586828.708121509,75868287.0812151,7586828.708121509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.35130807879285,16234.62977185275,121802.26443888807,9729.095531650375,0.0,3935.7539369923617,35629.46160970431,3475.167274624168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  17:00:00,10112251.150103843,101122511.50103842,10112251.150103843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13936.368040217503,105684.43786350626,8667.413350994315,12.210515389403432,4014.0659718172939,37117.45946192681,3664.451395538141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  18:00:00,5966437.545585988,59664375.455859888,5966437.545585988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.4791642975018,9122.39422931217,862.8235210649526,12.666878642850748,3975.851045052445,36878.548871630526,3633.360135287383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  19:00:00,4827852.255085251,48278522.55085251,4827852.255085251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.24286299471337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.627884636509859,3813.714145106569,34501.353230017885,3332.606868350449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  20:00:00,3441230.803528526,34412308.03528526,3441230.803528526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.09898123040269,0.0,0.0,580.8999433023967,748.7884410515857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.6624391910229,32626.57547990661,3079.370385345645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  21:00:00,3904351.7395144866,39043517.39514485,3904351.7395144866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.895672810163,0.0,0.0,1316.6401152494958,1215.904541631315,0.0,56.46636116963489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.658736311716,31343.552138557952,2895.174665235003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  22:00:00,1820719.7417384966,18207197.417384969,1820719.7417384966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320.8531287101257,7300.178358820446,0.0,0.0,1841.5651756040377,1559.3979454951576,0.0,575.7132832186431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3582.33228121011,30398.5521413341,2760.2980878735704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  23:00:00,1160025.7696125336,11600257.696125336,1160025.7696125336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4992906107183709,3562.6774296632777,29689.487275837877,2655.482238346754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  24:00:00,1177041.4338621232,11770414.33862123,1177041.4338621232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.1099500651619,29534.887968233263,2579.192902157683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.748672878144981,3639.599213914927,29469.985039111703,2520.999196558271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.336349951530964,3644.7546914440988,29316.745422832464,2461.66898070417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.7497057033475,3643.977258914461,29174.457243434535,2406.8477110683759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.7389274702019,3640.866198070294,29033.43729981748,2352.6408436371486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.897671380368,3637.9278210403688,28915.49250855899,2300.2486845514429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.6094210904797,1398.1742923239752,792.0664236539554,627.6340145660373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.4532613308352,3615.0319689193336,28770.155193980678,2239.8467480452979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  07:00:00,1647667.2290839605,16476672.290839602,1647667.2290839605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15990.173743446132,15301.180426561352,4736.599565498727,7552.5980993811949,4542.742105447823,3406.718908434155,3601.172082300565,2687.2250346870366,0.0,0.0,0.0,0.0,0.0,0.0,0.13882270389249297,0.0,694.5661068170576,3543.9172713194227,28511.571027425245,2194.5324173910018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
