Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 09/18  23:00:00,263820706.4686827,530029939.0677935 
 09/18  24:00:00,263820706.4686827,530029939.0677935 
 09/19  01:00:00,263820706.4686827,530029939.0677935 
 09/19  02:00:00,263820706.4686827,530029939.0677935 
 09/19  03:00:00,263820706.4686827,530029939.0677935 
 09/19  04:00:00,263820706.4686827,530029939.0677935 
 09/19  05:00:00,263820706.4686827,530029939.0677935 
 09/19  06:00:00,263820706.4686827,530029939.0677935 
 09/19  07:00:00,394826623.4024819,963413257.5306101 
 09/19  08:00:00,703370552.915858,1236853616.8250707 
 09/19  09:00:00,696655003.2977579,1236853616.8250707 
 09/19  10:00:00,695758566.8083077,1236853616.8250707 
 09/19  11:00:00,695253096.7043707,1236853616.8250707 
 09/19  12:00:00,695253096.7043707,1236853616.8250707 
 09/19  13:00:00,695419821.704374,1236853616.8250707 
 09/19  14:00:00,695442393.6784432,1236853616.8250707 
 09/19  15:00:00,695137556.1957052,1236853616.8250707 
 09/19  16:00:00,322699377.5268742,826693077.8833808 
 09/19  17:00:00,325132645.5470083,826693077.8833808 
 09/19  18:00:00,327770668.19523456,826693077.8833808 
 09/19  19:00:00,328166048.16519817,826693077.8833808 
 09/19  20:00:00,328166048.16519817,826693077.8833808 
 09/19  21:00:00,328166048.16519817,826693077.8833808 
 09/19  22:00:00,337041981.7355389,791858908.6016902 
 09/19  23:00:00,263820706.4686827,530029939.0677935 
 09/19  24:00:00,263820706.4686827,530029939.0677935 
 09/20  01:00:00,263820706.4686827,530029939.0677935 
 09/20  02:00:00,263820706.4686827,530029939.0677935 
 09/20  03:00:00,263820706.4686827,530029939.0677935 
 09/20  04:00:00,263820706.4686827,530029939.0677935 
 09/20  05:00:00,263820706.4686827,530029939.0677935 
 09/20  06:00:00,263728081.46868087,530029939.0677935 
 09/20  07:00:00,392805473.18530878,963413257.5306101 
 09/20  08:00:00,700183702.4170401,1236853616.8250707 
 09/20  09:00:00,696530613.0730338,1236853616.8250707 
 09/20  10:00:00,695253096.7043707,1236853616.8250707 
 09/20  11:00:00,695253096.7043707,1236853616.8250707 
 09/20  12:00:00,695253096.7043707,1236853616.8250707 
 09/20  13:00:00,694644806.9349102,1236853616.8250707 
 09/20  14:00:00,694239280.4219364,1236853616.8250707 
 09/20  15:00:00,694369967.1654562,1236853616.8250707 
 09/20  16:00:00,322535495.1404404,826693077.8833808 
 09/20  17:00:00,325948754.4353315,826693077.8833808 
 09/20  18:00:00,328149271.06359758,826693077.8833808 
 09/20  19:00:00,328166048.16519817,826693077.8833808 
 09/20  20:00:00,328166048.16519817,826693077.8833808 
 09/20  21:00:00,328166048.16519817,826693077.8833808 
 09/20  22:00:00,337041981.7355389,791858908.6016902 
 09/20  23:00:00,263820706.4686827,530029939.0677935 
 09/20  24:00:00,263820706.4686827,530029939.0677935 
 09/21  01:00:00,263820706.4686827,530029939.0677935 
 09/21  02:00:00,263820706.4686827,530029939.0677935 
 09/21  03:00:00,263820706.4686827,530029939.0677935 
 09/21  04:00:00,263820706.4686827,530029939.0677935 
 09/21  05:00:00,263820706.4686827,530029939.0677935 
 09/21  06:00:00,263628566.66080479,530029939.0677935 
 09/21  07:00:00,392568020.04922786,963413257.5306101 
 09/21  08:00:00,702571437.6177745,1236853616.8250707 
 09/21  09:00:00,699292119.30341,1236853616.8250707 
 09/21  10:00:00,696434803.8392505,1236853616.8250707 
 09/21  11:00:00,695455859.9608574,1236853616.8250707 
 09/21  12:00:00,695419821.704374,1236853616.8250707 
 09/21  13:00:00,696253446.7043904,1236853616.8250707 
 09/21  14:00:00,695442393.6784432,1236853616.8250707 
 09/21  15:00:00,695610324.1618375,1236853616.8250707 
 09/21  16:00:00,323517655.5060901,826693077.8833808 
 09/21  17:00:00,324981293.53581646,826693077.8833808 
 09/21  18:00:00,326716339.0870327,826693077.8833808 
 09/21  19:00:00,328166048.16519817,826693077.8833808 
 09/21  20:00:00,328166048.16519817,826693077.8833808 
 09/21  21:00:00,328166048.16519817,826693077.8833808 
 09/21  22:00:00,337041981.7355389,791858908.6016902 
 09/21  23:00:00,263820706.4686827,530029939.0677935 
 09/21  24:00:00,263820706.4686827,530029939.0677935 
 09/22  01:00:00,263820706.4686827,530029939.0677935 
 09/22  02:00:00,263820706.4686827,530029939.0677935 
 09/22  03:00:00,263820706.4686827,530029939.0677935 
 09/22  04:00:00,263820706.4686827,530029939.0677935 
 09/22  05:00:00,263820706.4686827,530029939.0677935 
 09/22  06:00:00,263820706.4686827,530029939.0677935 
 09/22  07:00:00,392660645.0492297,963413257.5306101 
 09/22  08:00:00,703154320.8886849,1236853616.8250707 
 09/22  09:00:00,700246674.1197237,1236853616.8250707 
 09/22  10:00:00,696715221.1088599,1236853616.8250707 
 09/22  11:00:00,695861386.473831,1236853616.8250707 
 09/22  12:00:00,695854653.3326238,1236853616.8250707 
 09/22  13:00:00,696253446.7043904,1236853616.8250707 
 09/22  14:00:00,695645156.93493,1236853616.8250707 
 09/22  15:00:00,696262431.141035,1236853616.8250707 
 09/22  16:00:00,323967468.0414019,826693077.8833808 
 09/22  17:00:00,325105184.0509509,826693077.8833808 
 09/22  18:00:00,326733120.592072,826693077.8833808 
 09/22  19:00:00,328166048.16519817,826693077.8833808 
 09/22  20:00:00,328166048.16519817,826693077.8833808 
 09/22  21:00:00,328166048.16519817,826693077.8833808 
 09/22  22:00:00,337041981.7355389,791858908.6016902 
 09/22  23:00:00,263820706.4686827,530029939.0677935 
 09/22  24:00:00,263820706.4686827,530029939.0677935 
 09/23  01:00:00,263820706.4686827,530029939.0677935 
 09/23  02:00:00,263820706.4686827,530029939.0677935 
 09/23  03:00:00,263820706.4686827,530029939.0677935 
 09/23  04:00:00,263820706.4686827,530029939.0677935 
 09/23  05:00:00,263820706.4686827,530029939.0677935 
 09/23  06:00:00,263820706.4686827,530029939.0677935 
 09/23  07:00:00,294313422.0089273,689972898.2361503 
 09/23  08:00:00,493111881.2677018,895053167.7069953 
 09/23  09:00:00,490428596.12310436,895053167.7069953 
 09/23  10:00:00,489866962.6742854,895053167.7069953 
 09/23  11:00:00,489480689.88267228,895053167.7069953 
 09/23  12:00:00,489583831.3812337,895053167.7069953 
 09/23  13:00:00,489983372.8798009,895053167.7069953 
 09/23  14:00:00,488985046.3668156,895053167.7069953 
 09/23  15:00:00,489635929.36394718,895053167.7069953 
 09/23  16:00:00,490122906.66531017,895053167.7069953 
 09/23  17:00:00,492493994.3156625,895053167.7069953 
 09/23  18:00:00,260705642.23349376,530029939.0677935 
 09/23  19:00:00,263820706.4686827,530029939.0677935 
 09/23  20:00:00,263820706.4686827,530029939.0677935 
 09/23  21:00:00,263820706.4686827,530029939.0677935 
 09/23  22:00:00,263820706.4686827,530029939.0677935 
 09/23  23:00:00,263820706.4686827,530029939.0677935 
 09/23  24:00:00,263820706.4686827,530029939.0677935 
 09/24  01:00:00,245515387.65196867,479754243.47684499 
 09/24  02:00:00,245515387.65196867,479754243.47684499 
 09/24  03:00:00,245515387.65196867,479754243.47684499 
 09/24  04:00:00,245515387.65196867,479754243.47684499 
 09/24  05:00:00,245515387.65196867,479754243.47684499 
 09/24  06:00:00,245515387.65196867,479754243.47684499 
 09/24  07:00:00,245422762.65196685,479754243.47684499 
 09/24  08:00:00,349463482.98330816,691307517.4197934 
 09/24  09:00:00,348149841.2416144,691307517.4197934 
 09/24  10:00:00,347901726.6805293,691307517.4197934 
 09/24  11:00:00,347901726.6805293,691307517.4197934 
 09/24  12:00:00,347901726.6805293,691307517.4197934 
 09/24  13:00:00,347879197.42980858,691307517.4197934 
 09/24  14:00:00,347789080.4269254,691307517.4197934 
 09/24  15:00:00,348414926.17621758,691307517.4197934 
 09/24  16:00:00,243541542.75574423,479754243.47684499 
 09/24  17:00:00,244233938.02392385,479754243.47684499 
 09/24  18:00:00,245370386.65028925,479754243.47684499 
 09/24  19:00:00,245515387.65196867,479754243.47684499 
 09/24  20:00:00,245515387.65196867,479754243.47684499 
 09/24  21:00:00,245515387.65196867,479754243.47684499 
 09/24  22:00:00,245515387.65196867,479754243.47684499 
 09/24  23:00:00,245515387.65196867,479754243.47684499 
 09/24  24:00:00,245515387.65196867,479754243.47684499 
 09/25  01:00:00,263820706.4686827,530029939.0677935 
 09/25  02:00:00,263820706.4686827,530029939.0677935 
 09/25  03:00:00,263820706.4686827,530029939.0677935 
 09/25  04:00:00,263820706.4686827,530029939.0677935 
 09/25  05:00:00,263820706.4686827,530029939.0677935 
 09/25  06:00:00,263820706.4686827,530029939.0677935 
 09/25  07:00:00,394592427.34611359,963413257.5306101 
 09/25  08:00:00,702089240.0745208,1236853616.8250707 
 09/25  09:00:00,695987933.7544754,1236853616.8250707 
 09/25  10:00:00,695253096.7043707,1236853616.8250707 
 09/25  11:00:00,695253096.7043707,1236853616.8250707 
 09/25  12:00:00,695253096.7043707,1236853616.8250707 
 09/25  13:00:00,694644806.9349102,1236853616.8250707 
 09/25  14:00:00,694927219.8217912,1236853616.8250707 
 09/25  15:00:00,698268404.5166203,1236853616.8250707 
 09/25  16:00:00,322366173.16754648,826693077.8833808 
 09/25  17:00:00,324603191.4779029,826693077.8833808 
 09/25  18:00:00,327263547.6617989,826693077.8833808 
 09/25  19:00:00,328166048.16519817,826693077.8833808 
 09/25  20:00:00,328166048.16519817,826693077.8833808 
 09/25  21:00:00,328166048.16519817,826693077.8833808 
 09/25  22:00:00,337041981.7355389,791858908.6016902 
 09/25  23:00:00,263820706.4686827,530029939.0677935 
 09/25  24:00:00,263820706.4686827,530029939.0677935 
 09/26  01:00:00,263820706.4686827,530029939.0677935 
 09/26  02:00:00,263820706.4686827,530029939.0677935 
 09/26  03:00:00,263820706.4686827,530029939.0677935 
 09/26  04:00:00,263820706.4686827,530029939.0677935 
 09/26  05:00:00,263820706.4686827,530029939.0677935 
 09/26  06:00:00,263820706.4686827,530029939.0677935 
 09/26  07:00:00,395284784.3851568,963413257.5306101 
 09/26  08:00:00,704803242.2569378,1236853616.8250707 
 09/26  09:00:00,696098482.8703792,1236853616.8250707 
 09/26  10:00:00,695253096.7043707,1236853616.8250707 
 09/26  11:00:00,695253096.7043707,1236853616.8250707 
 09/26  12:00:00,695253096.7043707,1236853616.8250707 
 09/26  13:00:00,694746188.5631536,1236853616.8250707 
 09/26  14:00:00,694137898.793693,1236853616.8250707 
 09/26  15:00:00,694369967.1654562,1236853616.8250707 
 09/26  16:00:00,322628973.61837187,826693077.8833808 
 09/26  17:00:00,324733373.4061376,826693077.8833808 
 09/26  18:00:00,327827530.5860165,826693077.8833808 
 09/26  19:00:00,328166048.16519817,826693077.8833808 
 09/26  20:00:00,328166048.16519817,826693077.8833808 
 09/26  21:00:00,328166048.16519817,826693077.8833808 
 09/26  22:00:00,337041981.7355389,791858908.6016902 
 09/26  23:00:00,263820706.4686827,530029939.0677935 
 09/26  24:00:00,263820706.4686827,530029939.0677935 
 09/27  01:00:00,263820706.4686827,530029939.0677935 
 09/27  02:00:00,263820706.4686827,530029939.0677935 
 09/27  03:00:00,263820706.4686827,530029939.0677935 
 09/27  04:00:00,263820706.4686827,530029939.0677935 
 09/27  05:00:00,263820706.4686827,530029939.0677935 
 09/27  06:00:00,263820706.4686827,530029939.0677935 
 09/27  07:00:00,392748048.7213094,963413257.5306101 
 09/27  08:00:00,701809220.2876672,1236853616.8250707 
 09/27  09:00:00,697877813.15829,1236853616.8250707 
 09/27  10:00:00,695556522.5704608,1236853616.8250707 
 09/27  11:00:00,695253096.7043707,1236853616.8250707 
 09/27  12:00:00,695253096.7043707,1236853616.8250707 
 09/27  13:00:00,695419821.704374,1236853616.8250707 
 09/27  14:00:00,695442393.6784432,1236853616.8250707 
 09/27  15:00:00,695348767.9212123,1236853616.8250707 
 09/27  16:00:00,322976661.9877929,826693077.8833808 
 09/27  17:00:00,324851109.9562923,826693077.8833808 
 09/27  18:00:00,327189670.1478259,826693077.8833808 
 09/27  19:00:00,328166048.16519817,826693077.8833808 
 09/27  20:00:00,328166048.16519817,826693077.8833808 
 09/27  21:00:00,328166048.16519817,826693077.8833808 
 09/27  22:00:00,337041981.7355389,791858908.6016902 
 09/27  23:00:00,263820706.4686827,530029939.0677935 
 09/27  24:00:00,263820706.4686827,530029939.0677935 
 09/28  01:00:00,263820706.4686827,530029939.0677935 
 09/28  02:00:00,263820706.4686827,530029939.0677935 
 09/28  03:00:00,263820706.4686827,530029939.0677935 
 09/28  04:00:00,263820706.4686827,530029939.0677935 
 09/28  05:00:00,263820706.4686827,530029939.0677935 
 09/28  06:00:00,263820706.4686827,530029939.0677935 
 09/28  07:00:00,392889123.3999174,963413257.5306101 
 09/28  08:00:00,698898399.0263152,1236853616.8250707 
 09/28  09:00:00,695962049.0834345,1236853616.8250707 
 09/28  10:00:00,695455859.9608574,1236853616.8250707 
 09/28  11:00:00,695253096.7043707,1236853616.8250707 
 09/28  12:00:00,695253096.7043707,1236853616.8250707 
 09/28  13:00:00,695383783.4478905,1236853616.8250707 
 09/28  14:00:00,695239630.4219563,1236853616.8250707 
 09/28  15:00:00,695036867.1654694,1236853616.8250707 
 09/28  16:00:00,322245424.74392619,826693077.8833808 
 09/28  17:00:00,323515439.5573099,826693077.8833808 
 09/28  18:00:00,327001598.1729278,826693077.8833808 
 09/28  19:00:00,328166048.16519817,826693077.8833808 
 09/28  20:00:00,328166048.16519817,826693077.8833808 
 09/28  21:00:00,328166048.16519817,826693077.8833808 
 09/28  22:00:00,337041981.7355389,791858908.6016902 
 09/28  23:00:00,263820706.4686827,530029939.0677935 
 09/28  24:00:00,263820706.4686827,530029939.0677935 
 09/29  01:00:00,263820706.4686827,530029939.0677935 
 09/29  02:00:00,263820706.4686827,530029939.0677935 
 09/29  03:00:00,263820706.4686827,530029939.0677935 
 09/29  04:00:00,263820706.4686827,530029939.0677935 
 09/29  05:00:00,263820706.4686827,530029939.0677935 
 09/29  06:00:00,263820706.4686827,530029939.0677935 
 09/29  07:00:00,393432914.3366786,963413257.5306101 
 09/29  08:00:00,697997350.007194,1236853616.8250707 
 09/29  09:00:00,695506191.2656591,1236853616.8250707 
 09/29  10:00:00,695253096.7043707,1236853616.8250707 
 09/29  11:00:00,695253096.7043707,1236853616.8250707 
 09/29  12:00:00,695253096.7043707,1236853616.8250707 
 09/29  13:00:00,694847570.1913971,1236853616.8250707 
 09/29  14:00:00,694137898.793693,1236853616.8250707 
 09/29  15:00:00,694203242.1654528,1236853616.8250707 
 09/29  16:00:00,322151946.2659948,826693077.8833808 
 09/29  17:00:00,323346971.06234559,826693077.8833808 
 09/29  18:00:00,327550149.9550666,826693077.8833808 
 09/29  19:00:00,328166048.16519817,826693077.8833808 
 09/29  20:00:00,328166048.16519817,826693077.8833808 
 09/29  21:00:00,328166048.16519817,826693077.8833808 
 09/29  22:00:00,337041981.7355389,791858908.6016902 
 09/29  23:00:00,263820706.4686827,530029939.0677935 
 09/29  24:00:00,263820706.4686827,530029939.0677935 
 09/30  01:00:00,263820706.4686827,530029939.0677935 
 09/30  02:00:00,263820706.4686827,530029939.0677935 
 09/30  03:00:00,263820706.4686827,530029939.0677935 
 09/30  04:00:00,263820706.4686827,530029939.0677935 
 09/30  05:00:00,263820706.4686827,530029939.0677935 
 09/30  06:00:00,263820706.4686827,530029939.0677935 
 09/30  07:00:00,292917409.6199919,689972898.2361503 
 09/30  08:00:00,491810387.0385929,895053167.7069953 
 09/30  09:00:00,489852981.75628498,895053167.7069953 
 09/30  10:00:00,489705982.38987997,895053167.7069953 
 09/30  11:00:00,489705982.38987997,895053167.7069953 
 09/30  12:00:00,489925289.882681,895053167.7069953 
 09/30  13:00:00,490324831.3812483,895053167.7069953 
 09/30  14:00:00,489919304.8682746,895053167.7069953 
 09/30  15:00:00,489784129.3639501,895053167.7069953 
 09/30  16:00:00,490468427.8632144,895053167.7069953 
 09/30  17:00:00,491911318.3172004,895053167.7069953 
 09/30  18:00:00,260476009.63594226,530029939.0677935 
 09/30  19:00:00,263820706.4686827,530029939.0677935 
 09/30  20:00:00,263820706.4686827,530029939.0677935 
 09/30  21:00:00,263820706.4686827,530029939.0677935 
 09/30  22:00:00,263820706.4686827,530029939.0677935 
 09/30  23:00:00,263820706.4686827,530029939.0677935 
 09/30  24:00:00,263820706.4686827,530029939.0677935 
 10/01  01:00:00,245515387.65196867,479754243.47684499 
 10/01  02:00:00,245515387.65196867,479754243.47684499 
 10/01  03:00:00,245515387.65196867,479754243.47684499 
 10/01  04:00:00,245515387.65196867,479754243.47684499 
 10/01  05:00:00,245515387.65196867,479754243.47684499 
 10/01  06:00:00,245515387.65196867,479754243.47684499 
 10/01  07:00:00,244923806.0418672,479754243.47684499 
 10/01  08:00:00,348633633.352528,691307517.4197934 
 10/01  09:00:00,347964501.0023514,691307517.4197934 
 10/01  10:00:00,347901726.6805293,691307517.4197934 
 10/01  11:00:00,347901726.6805293,691307517.4197934 
 10/01  12:00:00,347901726.6805293,691307517.4197934 
 10/01  13:00:00,347845403.5537274,691307517.4197934 
 10/01  14:00:00,347777815.80156508,691307517.4197934 
 10/01  15:00:00,348155576.17621245,691307517.4197934 
 10/01  16:00:00,243592344.36598087,479754243.47684499 
 10/01  17:00:00,244191085.90536467,479754243.47684499 
 10/01  18:00:00,245347193.2265666,479754243.47684499 
 10/01  19:00:00,245515387.65196867,479754243.47684499 
 10/01  20:00:00,245515387.65196867,479754243.47684499 
 10/01  21:00:00,245515387.65196867,479754243.47684499 
 10/01  22:00:00,245515387.65196867,479754243.47684499 
 10/01  23:00:00,245515387.65196867,479754243.47684499 
 10/01  24:00:00,245515387.65196867,479754243.47684499 
 10/02  01:00:00,263820706.4686827,530029939.0677935 
 10/02  02:00:00,263820706.4686827,530029939.0677935 
 10/02  03:00:00,263820706.4686827,530029939.0677935 
 10/02  04:00:00,263820706.4686827,530029939.0677935 
 10/02  05:00:00,263820706.4686827,530029939.0677935 
 10/02  06:00:00,263820706.4686827,530029939.0677935 
 10/02  07:00:00,394777677.34611728,963413257.5306101 
 10/02  08:00:00,702070347.6710353,1236853616.8250707 
 10/02  09:00:00,696090034.4013589,1236853616.8250707 
 10/02  10:00:00,695253096.7043707,1236853616.8250707 
 10/02  11:00:00,695253096.7043707,1236853616.8250707 
 10/02  12:00:00,695253096.7043707,1236853616.8250707 
 10/02  13:00:00,694644806.9349102,1236853616.8250707 
 10/02  14:00:00,694036517.1654495,1236853616.8250707 
 10/02  15:00:00,694203242.1654528,1236853616.8250707 
 10/02  16:00:00,322151946.2659948,826693077.8833808 
 10/02  17:00:00,323417374.9708479,826693077.8833808 
 10/02  18:00:00,327848501.96301719,826693077.8833808 
 10/02  19:00:00,328166048.16519817,826693077.8833808 
 10/02  20:00:00,328166048.16519817,826693077.8833808 
 10/02  21:00:00,328166048.16519817,826693077.8833808 
 10/02  22:00:00,337041981.7355389,791858908.6016902 
 10/02  23:00:00,263820706.4686827,530029939.0677935 
 10/02  24:00:00,263820706.4686827,530029939.0677935 
 10/03  01:00:00,263820706.4686827,530029939.0677935 
 10/03  02:00:00,263820706.4686827,530029939.0677935 
 10/03  03:00:00,263820706.4686827,530029939.0677935 
 10/03  04:00:00,263820706.4686827,530029939.0677935 
 10/03  05:00:00,263820706.4686827,530029939.0677935 
 10/03  06:00:00,263820706.4686827,530029939.0677935 
 10/03  07:00:00,393705825.31934997,963413257.5306101 
 10/03  08:00:00,698668313.0615074,1236853616.8250707 
 10/03  09:00:00,695506191.2656591,1236853616.8250707 
 10/03  10:00:00,695253096.7043707,1236853616.8250707 
 10/03  11:00:00,695253096.7043707,1236853616.8250707 
 10/03  12:00:00,695253096.7043707,1236853616.8250707 
 10/03  13:00:00,694746188.5631536,1236853616.8250707 
 10/03  14:00:00,694137898.793693,1236853616.8250707 
 10/03  15:00:00,694369967.1654562,1236853616.8250707 
 10/03  16:00:00,322151946.2659948,826693077.8833808 
 10/03  17:00:00,323439596.06234738,826693077.8833808 
 10/03  18:00:00,327690817.5718016,826693077.8833808 
 10/03  19:00:00,328166048.16519817,826693077.8833808 
 10/03  20:00:00,328166048.16519817,826693077.8833808 
 10/03  21:00:00,328166048.16519817,826693077.8833808 
 10/03  22:00:00,337041981.7355389,791858908.6016902 
 10/03  23:00:00,263820706.4686827,530029939.0677935 
 10/03  24:00:00,263820706.4686827,530029939.0677935 
 10/04  01:00:00,263820706.4686827,530029939.0677935 
 10/04  02:00:00,263820706.4686827,530029939.0677935 
 10/04  03:00:00,263820706.4686827,530029939.0677935 
 10/04  04:00:00,263820706.4686827,530029939.0677935 
 10/04  05:00:00,263820706.4686827,530029939.0677935 
 10/04  06:00:00,263820706.4686827,530029939.0677935 
 10/04  07:00:00,393301831.7209617,963413257.5306101 
 10/04  08:00:00,698898399.0263152,1236853616.8250707 
 10/04  09:00:00,695962049.0834345,1236853616.8250707 
 10/04  10:00:00,695455859.9608574,1236853616.8250707 
 10/04  11:00:00,695253096.7043707,1236853616.8250707 
 10/04  12:00:00,695253096.7043707,1236853616.8250707 
 10/04  13:00:00,695217058.4478872,1236853616.8250707 
 10/04  14:00:00,695239630.4219563,1236853616.8250707 
 10/04  15:00:00,695036867.1654694,1236853616.8250707 
 10/04  16:00:00,322245424.74392619,826693077.8833808 
 10/04  17:00:00,323602624.9708516,826693077.8833808 
 10/04  18:00:00,327493287.5642847,826693077.8833808 
 10/04  19:00:00,328166048.16519817,826693077.8833808 
 10/04  20:00:00,328166048.16519817,826693077.8833808 
 10/04  21:00:00,328166048.16519817,826693077.8833808 
 10/04  22:00:00,337041981.7355389,791858908.6016902 
 10/04  23:00:00,263820706.4686827,530029939.0677935 
 10/04  24:00:00,263820706.4686827,530029939.0677935 
 10/05  01:00:00,263820706.4686827,530029939.0677935 
 10/05  02:00:00,263820706.4686827,530029939.0677935 
 10/05  03:00:00,263820706.4686827,530029939.0677935 
 10/05  04:00:00,263820706.4686827,530029939.0677935 
 10/05  05:00:00,263820706.4686827,530029939.0677935 
 10/05  06:00:00,263820706.4686827,530029939.0677935 
 10/05  07:00:00,393432914.3366786,963413257.5306101 
 10/05  08:00:00,698898399.0263152,1236853616.8250707 
 10/05  09:00:00,695962049.0834345,1236853616.8250707 
 10/05  10:00:00,695354478.332614,1236853616.8250707 
 10/05  11:00:00,695253096.7043707,1236853616.8250707 
 10/05  12:00:00,695253096.7043707,1236853616.8250707 
 10/05  13:00:00,695050333.4478839,1236853616.8250707 
 10/05  14:00:00,694137898.793693,1236853616.8250707 
 10/05  15:00:00,694203242.1654528,1236853616.8250707 
 10/05  16:00:00,322245424.74392619,826693077.8833808 
 10/05  17:00:00,324016585.8825003,826693077.8833808 
 10/05  18:00:00,327939158.2298802,826693077.8833808 
 10/05  19:00:00,328166048.16519817,826693077.8833808 
 10/05  20:00:00,328166048.16519817,826693077.8833808 
 10/05  21:00:00,328166048.16519817,826693077.8833808 
 10/05  22:00:00,337041981.7355389,791858908.6016902 
 10/05  23:00:00,263820706.4686827,530029939.0677935 
 10/05  24:00:00,263820706.4686827,530029939.0677935 
 10/06  01:00:00,263820706.4686827,530029939.0677935 
 10/06  02:00:00,263820706.4686827,530029939.0677935 
 10/06  03:00:00,263820706.4686827,530029939.0677935 
 10/06  04:00:00,263820706.4686827,530029939.0677935 
 10/06  05:00:00,263820706.4686827,530029939.0677935 
 10/06  06:00:00,263820706.4686827,530029939.0677935 
 10/06  07:00:00,395470034.3851605,963413257.5306101 
 10/06  08:00:00,708437266.3998695,1236853616.8250707 
 10/06  09:00:00,701021441.4736929,1236853616.8250707 
 10/06  10:00:00,695767015.277328,1236853616.8250707 
 10/06  11:00:00,695253096.7043707,1236853616.8250707 
 10/06  12:00:00,695151715.0761273,1236853616.8250707 
 10/06  13:00:00,694644806.9349102,1236853616.8250707 
 10/06  14:00:00,695564122.1085205,1236853616.8250707 
 10/06  15:00:00,702127276.8118266,1236853616.8250707 
 10/06  16:00:00,325211394.9105854,826693077.8833808 
 10/06  17:00:00,326898516.10521087,826693077.8833808 
 10/06  18:00:00,328166048.16519817,826693077.8833808 
 10/06  19:00:00,328166048.16519817,826693077.8833808 
 10/06  20:00:00,328166048.16519817,826693077.8833808 
 10/06  21:00:00,328166048.16519817,826693077.8833808 
 10/06  22:00:00,337041981.7355389,791858908.6016902 
 10/06  23:00:00,263820706.4686827,530029939.0677935 
 10/06  24:00:00,263820706.4686827,530029939.0677935 
 10/07  01:00:00,263820706.4686827,530029939.0677935 
 10/07  02:00:00,263820706.4686827,530029939.0677935 
 10/07  03:00:00,263820706.4686827,530029939.0677935 
 10/07  04:00:00,263820706.4686827,530029939.0677935 
 10/07  05:00:00,263820706.4686827,530029939.0677935 
 10/07  06:00:00,263820706.4686827,530029939.0677935 
 10/07  07:00:00,294421430.0552151,689972898.2361503 
 10/07  08:00:00,494958880.5509041,895053167.7069953 
 10/07  09:00:00,492360484.7360375,895053167.7069953 
 10/07  10:00:00,491993034.88727679,895053167.7069953 
 10/07  11:00:00,489458000.8500315,895053167.7069953 
 10/07  12:00:00,489390572.87978926,895053167.7069953 
 10/07  13:00:00,489165280.3725816,895053167.7069953 
 10/07  14:00:00,489075163.36969867,895053167.7069953 
 10/07  15:00:00,489677006.39274767,895053167.7069953 
 10/07  16:00:00,491134760.3023049,895053167.7069953 
 10/07  17:00:00,491884572.4593545,895053167.7069953 
 10/07  18:00:00,260775167.3414361,530029939.0677935 
 10/07  19:00:00,263820706.4686827,530029939.0677935 
 10/07  20:00:00,263820706.4686827,530029939.0677935 
 10/07  21:00:00,263820706.4686827,530029939.0677935 
 10/07  22:00:00,263820706.4686827,530029939.0677935 
 10/07  23:00:00,263820706.4686827,530029939.0677935 
 10/07  24:00:00,263820706.4686827,530029939.0677935 
 10/08  01:00:00,245515387.65196867,479754243.47684499 
 10/08  02:00:00,245515387.65196867,479754243.47684499 
 10/08  03:00:00,245515387.65196867,479754243.47684499 
 10/08  04:00:00,245515387.65196867,479754243.47684499 
 10/08  05:00:00,245515387.65196867,479754243.47684499 
 10/08  06:00:00,245515387.65196867,479754243.47684499 
 10/08  07:00:00,245422762.65196685,479754243.47684499 
 10/08  08:00:00,349602947.19458368,691307517.4197934 
 10/08  09:00:00,348212236.0813765,691307517.4197934 
 10/08  10:00:00,348327932.1108551,691307517.4197934 
 10/08  11:00:00,347901726.6805293,691307517.4197934 
 10/08  12:00:00,347901726.6805293,691307517.4197934 
 10/08  13:00:00,347856668.17908778,691307517.4197934 
 10/08  14:00:00,347845326.5983932,691307517.4197934 
 10/08  15:00:00,348669219.90796187,691307517.4197934 
 10/08  16:00:00,243884392.34719149,479754243.47684499 
 10/08  17:00:00,244996257.1000809,479754243.47684499 
 10/08  18:00:00,245515387.65196867,479754243.47684499 
 10/08  19:00:00,245515387.65196867,479754243.47684499 
 10/08  20:00:00,245515387.65196867,479754243.47684499 
 10/08  21:00:00,245515387.65196867,479754243.47684499 
 10/08  22:00:00,245515387.65196867,479754243.47684499 
 10/08  23:00:00,245515387.65196867,479754243.47684499 
 10/08  24:00:00,245515387.65196867,479754243.47684499 
 10/09  01:00:00,245515387.65196867,479754243.47684499 
 10/09  02:00:00,245515387.65196867,479754243.47684499 
 10/09  03:00:00,245515387.65196867,479754243.47684499 
 10/09  04:00:00,245515387.65196867,479754243.47684499 
 10/09  05:00:00,245515387.65196867,479754243.47684499 
 10/09  06:00:00,245515387.65196867,479754243.47684499 
 10/09  07:00:00,245016431.04186905,479754243.47684499 
 10/09  08:00:00,348537757.80367127,691307517.4197934 
 10/09  09:00:00,347980499.1670919,691307517.4197934 
 10/09  10:00:00,347935520.5566104,691307517.4197934 
 10/09  11:00:00,347901726.6805293,691307517.4197934 
 10/09  12:00:00,347901726.6805293,691307517.4197934 
